"Unique.ID","Indicator.ID","Name","Measure","Measure.Info","Geo.Type.Name","Geo.Join.ID","Geo.Place.Name","Time.Period","Start_Date","Data.Value","Borough"
669786,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",211,"Williamsburg - Bushwick","Winter 2019-20","12/01/2019",8.29,"Brooklyn"
173675,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Summer 2011","06/01/2011",12.03,"Brooklyn"
410886,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Summer 2016","06/01/2016",8.93,"Brooklyn"
410885,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Winter 2015-16","12/01/2015",9.32,"Brooklyn"
649715,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",211,"Williamsburg - Bushwick","Summer 2019","06/01/2019",8.96,"Brooklyn"
547433,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",304,"Upper West Side","Winter 2016-17","12/01/2016",8.59,"Manhattan"
669773,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",304,"Upper West Side","Summer 2020","06/01/2020",7.24,"Manhattan"
605727,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",304,"Upper West Side","Summer 2018","06/01/2018",9.48,"Manhattan"
742314,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Annual Average 2021","01/01/2021",6.99,"Brooklyn"
334104,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Winter 2014-15","12/01/2014",9.64,"Brooklyn"
547519,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",205,"Sunset Park","Annual Average 2017","01/01/2017",8.09,"Brooklyn"
547398,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Summer 2017","06/01/2017",9.05,"Brooklyn"
605694,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Summer 2018","06/01/2018",8.41,"Brooklyn"
547400,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Winter 2016-17","12/01/2016",8.11,"Brooklyn"
669806,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Summer 2020","06/01/2020",6.89,"Brooklyn"
177275,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Winter 2011-12","12/01/2011",8.4,"Brooklyn"
177191,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Winter 2009-10","12/01/2009",9.41,"Brooklyn"
212930,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Annual Average 2014","12/01/2013",9.04,"Brooklyn"
168648,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",207,"Kingsbridge Heights and Bedford (CD7)","Winter 2012-13","12/01/2012",11.71,"Bronx"
410799,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",304,"Upper West Side","Summer 2016","06/01/2016",9.12,"Manhattan"
410798,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",304,"Upper West Side","Winter 2015-16","12/01/2015",8.85,"Manhattan"
742192,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Winter 2020-21","12/01/2020",6.8,"Brooklyn"
177863,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Summer 2011","06/01/2011",10.9,"Brooklyn"
410766,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Summer 2016","06/01/2016",8.27,"Brooklyn"
643349,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Summer 2019","06/01/2019",11.97,"Brooklyn"
667118,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Winter 2019-20","12/01/2019",25.5,"Brooklyn"
643370,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Summer 2019","06/01/2019",16.66,"Brooklyn"
167616,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",407,"Flushing and Whitestone (CD7)","Annual Average 2010","12/01/2009",21.46,"Queens"
166012,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Winter 2012-13","12/01/2012",25.29,"Brooklyn"
167605,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Annual Average 2010","12/01/2009",23.01,"Brooklyn"
643661,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Summer 2019","06/01/2019",12.38,"Brooklyn"
667742,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Winter 2019-20","12/01/2019",25.36,"Brooklyn"
177856,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",104,"Pelham - Throgs Neck","Summer 2011","06/01/2011",11.46,"Bronx"
177814,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",104,"Pelham - Throgs Neck","Summer 2010","06/01/2010",11.87,"Bronx"
410744,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",104,"Pelham - Throgs Neck","Winter 2015-16","12/01/2015",8.07,"Bronx"
410745,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",104,"Pelham - Throgs Neck","Summer 2016","06/01/2016",8.06,"Bronx"
410765,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",204,"East New York","Winter 2015-16","12/01/2015",8.42,"Brooklyn"
130486,641,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","UHF42",504,"South Beach - Tottenville","2013","01/01/2013",0,"Staten Island"
130492,641,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","Borough",5,"Staten Island","2013","01/01/2013",0,"Staten Island"
130540,642,"Boiler Emissions- Total NOx Emissions","Number per km2","number","Borough",5,"Staten Island","2013","01/01/2013",2.7,"Staten Island"
550045,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2017","06/01/2017",16.19,"Bronx"
602988,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2018","06/01/2018",14.3,"Bronx"
602952,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2018","06/01/2018",18.41,"Manhattan"
550009,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2017","06/01/2017",19.97,"Manhattan"
550011,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Winter 2016-17","12/01/2016",28.62,"Manhattan"
222647,386,"Ozone (O3)","Mean","ppb","UHF42",504,"South Beach - Tottenville","Summer 2009","06/01/2009",27.77,"Staten Island"
222587,386,"Ozone (O3)","Mean","ppb","UHF42",404,"Bayside - Little Neck","Summer 2009","06/01/2009",26.29,"Queens"
222527,386,"Ozone (O3)","Mean","ppb","UHF42",304,"Upper West Side","Summer 2009","06/01/2009",21.31,"Manhattan"
222503,386,"Ozone (O3)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Summer 2009","06/01/2009",24.76,"Brooklyn"
166005,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",307,"Sunset Park (CD7)","Winter 2012-13","12/01/2012",25.99,"Brooklyn"
167598,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",307,"Sunset Park (CD7)","Annual Average 2010","12/01/2009",23.96,"Brooklyn"
667700,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",307,"Sunset Park (CD7)","Winter 2019-20","12/01/2019",26.6,"Brooklyn"
643640,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",307,"Sunset Park (CD7)","Summer 2019","06/01/2019",16.22,"Brooklyn"
165993,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Winter 2012-13","12/01/2012",25.78,"Bronx"
325132,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",504,"South Beach - Tottenville","2016","01/01/2016",0.2,"Staten Island"
151750,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",404,"Bayside - Little Neck","2005","01/01/2005",2,"Queens"
325112,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",304,"Upper West Side","2016","01/01/2016",3.3,"Manhattan"
325094,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",104,"Pelham - Throgs Neck","2016","01/01/2016",1.9,"Bronx"
151736,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",211,"Williamsburg - Bushwick","2005","01/01/2005",0.5,"Brooklyn"
154490,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",407,"Flushing and Whitestone (CD7)","2005","01/01/2005",1.2,"Queens"
412712,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Winter 2015-16","12/01/2015",22.7,"Bronx"
176064,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Summer 2013","06/01/2013",19.13,"Brooklyn"
741178,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Winter 2020-21","12/01/2020",20.1,"Bronx"
151633,643,"Annual vehicle miles traveled","million miles","per km2","UHF42",204,"East New York","2005","01/01/2005",20.1,"Brooklyn"
325315,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",204,"East New York","2016","01/01/2016",18.5,"Brooklyn"
151740,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","UHF42",304,"Upper West Side","2005","01/01/2005",1.9,"Manhattan"
799783,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",204,"East New York","2014","01/01/2014",0.93,"Brooklyn"
315593,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",104,"Pelham - Throgs Neck","2011","01/01/2011",1.3,"Bronx"
130702,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",211,"Williamsburg - Bushwick","2005","01/01/2005",2.8,"Brooklyn"
130695,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",204,"East New York","2005","01/01/2005",2.3,"Brooklyn"
130688,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",104,"Pelham - Throgs Neck","2005","01/01/2005",2.7,"Bronx"
130716,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",404,"Bayside - Little Neck","2005","01/01/2005",1.9,"Queens"
130706,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","UHF42",304,"Upper West Side","2005","01/01/2005",3.9,"Manhattan"
130764,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","UHF42",404,"Bayside - Little Neck","2005","01/01/2005",2.5,"Queens"
741142,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Winter 2020-21","12/01/2020",22.84,"Manhattan"
743709,386,"Ozone (O3)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Summer 2021","06/01/2021",29.28,"Brooklyn"
743695,386,"Ozone (O3)","Mean","ppb","UHF42",404,"Bayside - Little Neck","Summer 2021","06/01/2021",30.14,"Queens"
131250,657,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2005-2007","01/01/2005",8.5,"Queens"
131240,657,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",304,"Upper West Side","2005-2007","01/01/2005",32.3,"Manhattan"
131373,657,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",204,"East New York","2009-2011","01/01/2009",85,"Brooklyn"
151606,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2009-2011","01/01/2009",2.2,"Queens"
151622,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough",5,"Staten Island","2009-2011","01/01/2009",6.8,"Staten Island"
151616,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2009-2011","01/01/2009",4.2,"Staten Island"
151520,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2009-2011","01/01/2009",15.9,"Staten Island"
227564,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",414,"Rockaway and Broad Channel (CD14)","2011","01/01/2011",1.5,"Queens"
227546,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",314,"Flatbush and Midwood (CD14)","2011","01/01/2011",2.1,"Brooklyn"
227557,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",407,"Flushing and Whitestone (CD7)","2011","01/01/2011",1.9,"Queens"
227623,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",414,"Rockaway and Broad Channel (CD14)","2011","01/01/2011",0.8,"Queens"
227574,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",107,"Upper West Side (CD7)","2011","01/01/2011",2.43,"Manhattan"
227598,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",307,"Sunset Park (CD7)","2011","01/01/2011",1.52,"Brooklyn"
227586,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",207,"Kingsbridge Heights and Bedford (CD7)","2011","01/01/2011",1.63,"Bronx"
151496,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",211,"Williamsburg - Bushwick","2009-2011","01/01/2009",113.7,"Brooklyn"
151489,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",204,"East New York","2009-2011","01/01/2009",95,"Brooklyn"
151482,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",104,"Pelham - Throgs Neck","2009-2011","01/01/2009",58.1,"Bronx"
151510,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2009-2011","01/01/2009",7.8,"Queens"
227539,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",307,"Sunset Park (CD7)","2011","01/01/2011",2.1,"Brooklyn"
227527,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",207,"Kingsbridge Heights and Bedford (CD7)","2011","01/01/2011",2.2,"Bronx"
227605,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",314,"Flatbush and Midwood (CD14)","2011","01/01/2011",1.4,"Brooklyn"
227616,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",407,"Flushing and Whitestone (CD7)","2011","01/01/2011",1.32,"Queens"
151500,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",304,"Upper West Side","2009-2011","01/01/2009",24.1,"Manhattan"
151526,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough",5,"Staten Island","2009-2011","01/01/2009",37.9,"Staten Island"
518651,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",104,"Pelham - Throgs Neck","2012-2014","01/02/2012",10.5,"Bronx"
518679,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2012-2014","01/02/2012",2,"Queens"
518689,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2012-2014","01/02/2012",3.8,"Staten Island"
629054,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2015-2017","01/01/2015",1.7,"Staten Island"
151712,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",504,"South Beach - Tottenville","2005","01/01/2005",5.8,"Staten Island"
325385,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",314,"Flatbush and Midwood (CD14)","2016","01/01/2016",19.5,"Brooklyn"
154538,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",314,"Flatbush and Midwood (CD14)","2005","01/01/2005",23.9,"Brooklyn"
154507,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",107,"Upper West Side (CD7)","2005","01/01/2005",48.8,"Manhattan"
325171,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",314,"Flatbush and Midwood (CD14)","2016","01/01/2016",0.7,"Brooklyn"
518743,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough",5,"Staten Island","2012-2014","01/02/2012",47.85,"Staten Island"
628420,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2015-2017","01/01/2015",29.7,"Queens"
518754,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",204,"East New York","2012-2014","01/02/2012",38.57,"Brooklyn"
628399,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",204,"East New York","2015-2017","01/01/2015",37.1,"Brooklyn"
628392,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",104,"Pelham - Throgs Neck","2015-2017","01/01/2015",42.8,"Bronx"
518765,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",304,"Upper West Side","2012-2014","01/02/2012",44.15,"Manhattan"
518785,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2012-2014","01/02/2012",44.68,"Staten Island"
628430,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",504,"South Beach - Tottenville","2015-2017","01/01/2015",45.9,"Staten Island"
628410,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",304,"Upper West Side","2015-2017","01/01/2015",40.5,"Manhattan"
131414,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",104,"Pelham - Throgs Neck","2009-2011","01/01/2009",121.9,"Bronx"
131428,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",211,"Williamsburg - Bushwick","2009-2011","01/01/2009",184.6,"Brooklyn"
131044,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",211,"Williamsburg - Bushwick","2005-2007","01/01/2005",138.7,"Brooklyn"
131140,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",211,"Williamsburg - Bushwick","2005-2007","01/01/2005",40.1,"Brooklyn"
518747,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",104,"Pelham - Throgs Neck","2012-2014","01/02/2012",45.4,"Bronx"
518775,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2012-2014","01/02/2012",28.43,"Queens"
216566,386,"Ozone (O3)","Mean","ppb","CD",407,"Flushing and Whitestone (CD7)","Summer 2009","06/01/2009",26.29,"Queens"
216458,386,"Ozone (O3)","Mean","ppb","CD",307,"Sunset Park (CD7)","Summer 2009","06/01/2009",24.49,"Brooklyn"
671117,386,"Ozone (O3)","Mean","ppb","CD",307,"Sunset Park (CD7)","Summer 2020","06/01/2020",28.86,"Brooklyn"
121662,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","2-Year Summer Average 2009-2010","06/01/2009",26.9,"Bronx"
549422,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2017","06/01/2017",27.73,"Bronx"
605325,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2018","06/01/2018",30.16,"Bronx"
670884,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2020","06/01/2020",29.81,"Bronx"
131074,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","Borough",5,"Staten Island","2005-2007","01/01/2005",49.9,"Staten Island"
131133,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",204,"East New York","2005-2007","01/01/2005",31.4,"Brooklyn"
628447,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",204,"East New York","2015-2017","01/01/2015",118.4,"Brooklyn"
518898,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",204,"East New York","2012-2014","01/02/2012",141.58,"Brooklyn"
518891,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",104,"Pelham - Throgs Neck","2012-2014","01/02/2012",133.94,"Bronx"
151462,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",404,"Bayside - Little Neck","2009-2011","01/01/2009",27.5,"Queens"
151544,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",211,"Williamsburg - Bushwick","2009-2011","01/01/2009",41.2,"Brooklyn"
154479,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",314,"Flatbush and Midwood (CD14)","2005","01/01/2005",1.1,"Brooklyn"
154448,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",107,"Upper West Side (CD7)","2005","01/01/2005",2.1,"Manhattan"
154497,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",414,"Rockaway and Broad Channel (CD14)","2005","01/01/2005",0.2,"Queens"
154556,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",414,"Rockaway and Broad Channel (CD14)","2005","01/01/2005",5.1,"Queens"
121692,386,"Ozone (O3)","Mean","ppb","CD",407,"Flushing and Whitestone (CD7)","2-Year Summer Average 2009-2010","06/01/2009",28.61,"Queens"
216462,386,"Ozone (O3)","Mean","ppb","CD",307,"Sunset Park (CD7)","Summer 2013","06/01/2013",29.59,"Brooklyn"
216461,386,"Ozone (O3)","Mean","ppb","CD",307,"Sunset Park (CD7)","Summer 2012","06/01/2012",32.21,"Brooklyn"
216390,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2013","06/01/2013",30.3,"Bronx"
743631,386,"Ozone (O3)","Mean","ppb","CD",207,"Kingsbridge Heights and Bedford (CD7)","Summer 2021","06/01/2021",29.84,"Bronx"
213583,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Annual Average 2014","12/01/2013",25.1,"Manhattan"
741143,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2021","06/01/2021",15.69,"Manhattan"
175301,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Winter 2009-10","12/01/2009",26.84,"Brooklyn"
175385,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Winter 2011-12","12/01/2011",24.24,"Brooklyn"
216504,386,"Ozone (O3)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Summer 2013","06/01/2013",30.75,"Brooklyn"
216503,386,"Ozone (O3)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Summer 2012","06/01/2012",33.48,"Brooklyn"
743612,386,"Ozone (O3)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Summer 2021","06/01/2021",30.43,"Brooklyn"
518665,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",211,"Williamsburg - Bushwick","2012-2014","01/02/2012",12.9,"Brooklyn"
629030,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",211,"Williamsburg - Bushwick","2015-2017","01/01/2015",4.6,"Brooklyn"
629044,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2015-2017","01/01/2015",1.2,"Queens"
131380,657,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",211,"Williamsburg - Bushwick","2009-2011","01/01/2009",106.8,"Brooklyn"
518583,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2012-2014","01/02/2012",9.8,"Queens"
176687,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Annual Average 2013","12/01/2012",20.19,"Brooklyn"
216317,386,"Ozone (O3)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2012","06/01/2012",30.16,"Manhattan"
216318,386,"Ozone (O3)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2013","06/01/2013",26.92,"Manhattan"
743643,386,"Ozone (O3)","Mean","ppb","CD",107,"Upper West Side (CD7)","Summer 2021","06/01/2021",27.81,"Manhattan"
167723,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",314,"Flatbush and Midwood (CD14)","Annual Average 2012","12/01/2011",20.49,"Brooklyn"
167716,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",307,"Sunset Park (CD7)","Annual Average 2012","12/01/2011",21.24,"Brooklyn"
175889,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Summer 2009","06/01/2009",19.51,"Brooklyn"
175343,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Winter 2010-11","12/01/2010",30.26,"Brooklyn"
130914,650,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",404,"Bayside - Little Neck","2005-2007","01/01/2005",15.1,"Queens"
131517,650,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",204,"East New York","2009-2011","01/01/2009",13.9,"Brooklyn"
325396,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",407,"Flushing and Whitestone (CD7)","2016","01/01/2016",19.5,"Queens"
325164,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",307,"Sunset Park (CD7)","2016","01/01/2016",1.9,"Brooklyn"
151718,644,"Annual vehicle miles travelled (cars)","million miles","per km2","Borough",5,"Staten Island","2005","01/01/2005",9.8,"Staten Island"
325304,644,"Annual vehicle miles travelled (cars)","million miles","per km2","Borough",5,"Staten Island","2016","01/01/2016",9.2,"Staten Island"
325182,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",407,"Flushing and Whitestone (CD7)","2016","01/01/2016",1.1,"Queens"
151404,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",304,"Upper West Side","2009-2011","01/01/2009",4.1,"Manhattan"
151430,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","Borough",5,"Staten Island","2009-2011","01/01/2009",7.8,"Staten Island"
